#Selection name: Tumor_Free_Left
#Area (µm^2): 2387159.80
Cell ID,Cluster,Transcripts,Area (µm^2)
hiieliae-1,Cluster 3,0,38.12
hiiedjda-1,Cluster 1,0,71.74
hiiaehna-1,Cluster 5,0,63.27
hgkphbha-1,Cluster 3,0,43.26
hgkoopdo-1,Cluster 5,0,94.26
hgkonkoo-1,Cluster 1,0,56.44
hgkpjcjf-1,Cluster 3,0,53.46
hikjkael-1,Cluster 6,0,67.59
hikjecfm-1,Cluster 6,0,74.00
hikldjip-1,Cluster 6,0,114.45
hilccknl-1,Cluster 3,0,65.73
hijgjhgn-1,Cluster 1,0,56.98
hijohdbj-1,Cluster 3,0,67.26
hijghaeg-1,Cluster 3,0,41.17
hijmfbke-1,Cluster 1,0,26.25
hijegpec-1,Cluster 3,0,54.34
hibhelbm-1,Cluster 5,0,95.29
hibiciea-1,Cluster 5,0,44.72
hibbkhob-1,Cluster 5,0,88.07
hibgdnpn-1,Cluster 5,0,70.59
hibhdmda-1,Cluster 5,0,162.82
hiifogid-1,Cluster 3,0,49.96
hiiiajml-1,Cluster 3,0,30.45
hiiikpen-1,Cluster 3,0,62.18
hiihjldi-1,Cluster 1,0,22.42
hiigneec-1,Cluster 7,0,58.51
hiifdcih-1,Cluster 5,0,18.85
hihpiian-1,Cluster 7,0,38.73
ogekmpcn-1,Cluster 1,0,99.04
hiiikbeh-1,Cluster 6,0,69.39
hgkfbdmd-1,Cluster 1,0,19.00
hgkfdcfg-1,Cluster 5,0,24.86
hilablhl-1,Cluster 6,0,35.21
hilaakip-1,Cluster 3,0,30.00
hijgfigp-1,Cluster 3,0,43.39
hilbdmmo-1,Cluster 6,0,41.26
hilalhkp-1,Cluster 1,0,47.30
hilaeegb-1,Cluster 6,0,58.39
hiknaljk-1,Cluster 1,0,7.77
hgkemnck-1,Cluster 6,0,78.62
hikpifki-1,Cluster 3,0,77.54
ogempoaf-1,Cluster 5,0,106.97
hihdnoii-1,Cluster 1,0,16.50
hjpjdpmo-1,Cluster 3,0,78.08
hjokedfd-1,Cluster 5,0,78.33
hieckmjd-1,Cluster 1,0,17.35
hkfhddjd-1,Cluster 5,0,169.16
hidoilil-1,Cluster 1,0,39.01
hiedbgih-1,Cluster 5,0,252.35
hiedanoj-1,Cluster 3,0,85.60
hkhbcaej-1,Cluster 5,0,50.53
hkepedoh-1,Cluster 5,0,47.94
hkgfdeil-1,Cluster 5,0,23.04
hkhejofp-1,Cluster 5,0,47.90
hkfglpel-1,Cluster 1,0,38.32
oggbgago-1,Cluster 1,0,140.23
hkgfhdae-1,Cluster 1,0,68.59
hieajjii-1,Cluster 1,0,23.54
hiheemgg-1,Cluster 5,0,58.04
higncbod-1,Cluster 5,0,49.45
hiieoggk-1,Cluster 5,0,74.02
hiigjlig-1,Cluster 5,0,49.08
hjpbcbhc-1,Cluster 5,0,54.74
higpehek-1,Cluster 5,0,37.80
hjpdbpop-1,Cluster 1,0,27.44
hjpihknp-1,Cluster 5,0,32.87
hjpjmbbh-1,Cluster 3,0,50.91
hjpifngl-1,Cluster 5,0,54.81
hjkkimjp-1,Cluster 5,0,57.55
hjollllc-1,Cluster 1,0,63.09
hjojmici-1,Cluster 5,0,201.09
hjpjfmml-1,Cluster 5,0,84.24
hjohalda-1,Cluster 6,0,58.94
hkgdpobj-1,Cluster 5,0,47.43
hiecepoa-1,Cluster 5,0,155.13
hjohgeje-1,Cluster 6,0,123.45
hjohgbpi-1,Cluster 6,0,80.70
hjohaefl-1,Cluster 3,0,13.66
hkgdicna-1,Cluster 5,0,43.35
hkgfkhmk-1,Cluster 1,0,51.26
hkgeflhb-1,Cluster 5,0,93.27
hkhgadbn-1,Cluster 5,0,142.27
oggpifdc-1,Cluster 1,0,151.04
hkhbpljl-1,Cluster 5,0,90.23
hnkodola-1,Cluster 5,0,65.37
higjbdfc-1,Cluster 5,0,67.60
hihdnnkn-1,Cluster 5,0,55.03
higkffip-1,Cluster 5,0,35.49
hjpckeid-1,Cluster 5,0,42.40
higkmaoi-1,Cluster 1,0,24.94
hignehob-1,Cluster 3,0,38.07
hihknbof-1,Cluster 7,0,23.48
hihkplod-1,Cluster 7,0,16.64
higjcmna-1,Cluster 5,0,88.63
higkbpia-1,Cluster 3,0,34.88
hihknkka-1,Cluster 5,0,37.87
hjpichkn-1,Cluster 3,0,47.67
hiklobde-1,Cluster 5,0,39.20
hibkcjjc-1,Cluster 7,0,19.67
hihgnpnd-1,Cluster 5,0,54.11
hibijhja-1,Cluster 6,0,61.19
hihooabg-1,Cluster 5,0,91.60
hihfeldo-1,Cluster 5,0,71.83
hibkfhkj-1,Cluster 3,0,35.95
hibgcbia-1,Cluster 5,0,69.51
hihhgbac-1,Cluster 5,0,71.04
hihfdcll-1,Cluster 5,0,153.01
hibflbce-1,Cluster 5,0,41.72
hiihoefh-1,Cluster 5,0,40.79
ogellkdn-1,Cluster 5,0,10.18
hibfhkdk-1,Cluster 1,0,23.97
hibfepci-1,Cluster 3,0,35.51
hikloenm-1,Cluster 5,0,47.57
hgkemijp-1,Cluster 5,0,44.40
hgkheobd-1,Cluster 5,0,54.47
hildnfil-1,Cluster 5,0,30.84
hikmkajb-1,Cluster 3,0,24.11
ogenejcg-1,Cluster 5,0,17.97
hiilhfag-1,Cluster 3,0,37.06
ogemhdil-1,Cluster 5,0,227.86
hhpmnfak-1,Cluster 1,0,63.88
hhpknhke-1,Cluster 6,0,74.83
hhplghad-1,Cluster 6,0,52.27
hhpmjoba-1,Cluster 5,0,62.64
hibhegje-1,Cluster 3,0,34.39
hhpncbba-1,Cluster 3,0,31.78
hibambcb-1,Cluster 5,0,123.01
hiapldmo-1,Cluster 5,0,76.24
hibedkhk-1,Cluster 5,0,62.18
hibehlab-1,Cluster 5,0,25.48
hihfngna-1,Cluster 5,0,21.50
hihjmoob-1,Cluster 1,0,23.44
hihjcecl-1,Cluster 5,0,57.29
hihdjdek-1,Cluster 5,0,42.27
hihjlakf-1,Cluster 5,0,46.43
hihkabhd-1,Cluster 5,0,35.58
ogeiocgo-1,Cluster 3,0,155.07
hihklnpm-1,Cluster 1,0,28.13
afbkmaff-1,Cluster 1,0,37.06
hgkhhikp-1,Cluster 1,0,21.88
hgkbnnhn-1,Cluster 5,0,51.46
hgkefmgg-1,Cluster 3,0,34.07
hgkbedln-1,Cluster 1,0,8.23
hgkekpkc-1,Cluster 5,0,75.64
ogfeodef-1,Cluster 1,0,69.24
hjamlooe-1,Cluster 1,0,40.01
ogenikco-1,Cluster 1,0,94.87
hjaggcbf-1,Cluster 1,0,62.17
hikmmpie-1,Cluster 1,0,35.94
hiijciki-1,Cluster 3,0,170.35
hiilhbhp-1,Cluster 3,0,23.37
hfhljpno-1,Cluster 3,0,69.09
hfelchao-1,Cluster 6,0,46.60
hfenelcd-1,Cluster 5,0,92.70
hfhnkehe-1,Cluster 5,0,21.79
hijjpmdg-1,Cluster 5,0,116.16
afifihek-1,Cluster 5,0,71.16
hfenoolc-1,Cluster 5,0,56.46
hfibllkk-1,Cluster 5,0,58.37
hfeomfdl-1,Cluster 5,0,43.83
hfhmoaen-1,Cluster 1,0,33.39
hfcmpolj-1,Cluster 5,0,128.55
hfhmhehb-1,Cluster 3,0,69.18
hfhmllnp-1,Cluster 1,0,33.40
hfdagiab-1,Cluster 3,0,37.77
hfcoilcm-1,Cluster 5,0,79.77
hfgidknn-1,Cluster 7,0,32.57
hfjjjeod-1,Cluster 5,0,32.57
hfghmoeh-1,Cluster 3,0,66.45
hfgcjlcf-1,Cluster 3,0,79.23
afifkffb-1,Cluster 1,0,30.10
hfekkeie-1,Cluster 6,0,68.97
hfekfnec-1,Cluster 5,0,282.17
hfelfbnn-1,Cluster 5,0,98.53
hficffoa-1,Cluster 5,0,119.72
hfhjflbk-1,Cluster 7,0,14.51
hfhilkeg-1,Cluster 6,0,121.35
hfhhkdeh-1,Cluster 5,0,102.08
hficfcfj-1,Cluster 3,0,49.49
hfhkfakd-1,Cluster 7,0,30.95
hficeoaf-1,Cluster 1,0,45.39
hfhepinc-1,Cluster 3,0,109.68
hfhfdecn-1,Cluster 5,0,41.29
hfhfhpek-1,Cluster 3,0,60.64
hfhleiko-1,Cluster 6,0,45.41
hfhplfkh-1,Cluster 5,0,127.03
hfjjilgn-1,Cluster 1,0,21.25
hfjlgjdk-1,Cluster 5,0,76.58
hfjknjdj-1,Cluster 3,0,53.76
hgkpjmkm-1,Cluster 3,0,78.30
hfjpghfb-1,Cluster 5,0,36.03
hfhlhjeo-1,Cluster 3,0,35.76
hfhmdcph-1,Cluster 5,0,139.45
hfhlmehc-1,Cluster 5,0,104.06
hfhmgiad-1,Cluster 5,0,34.51
hfhcbkda-1,Cluster 6,0,136.19
hfhejenm-1,Cluster 3,0,140.79
hfheibcn-1,Cluster 6,0,158.17
hgkpjoeg-1,Cluster 7,0,19.15
hijlldib-1,Cluster 7,0,92.49
hfgpcbmk-1,Cluster 3,0,41.79
hfhanjej-1,Cluster 1,0,20.13
hfhbpgdh-1,Cluster 3,0,51.15
hglcdcdh-1,Cluster 3,0,104.72
hfjhoblk-1,Cluster 3,0,28.41
hfjmaeem-1,Cluster 3,0,49.86
hfjmbneg-1,Cluster 3,0,75.36
hfjanfgb-1,Cluster 6,0,119.51
hfjclfjg-1,Cluster 5,0,58.00
hfjdnhbf-1,Cluster 6,0,150.95
hfjebmia-1,Cluster 7,0,63.27
hfjgdedi-1,Cluster 6,0,71.87
hfjpooma-1,Cluster 5,0,66.61
hfjenall-1,Cluster 3,0,74.88
hfjfhdgh-1,Cluster 3,0,51.52
hfjefhgp-1,Cluster 5,0,36.95
hfijdone-1,Cluster 5,0,15.60
hfihciff-1,Cluster 5,0,63.62
hijmflgh-1,Cluster 6,0,71.36
hfifebee-1,Cluster 3,0,29.58
hglbpken-1,Cluster 3,0,33.49
hfiepjcj-1,Cluster 3,0,33.84
hfiihihe-1,Cluster 5,0,97.36
hgleodam-1,Cluster 3,0,35.77
hglfaade-1,Cluster 1,0,49.03
hglbjonb-1,Cluster 3,0,35.94
hgldmmin-1,Cluster 3,0,40.17
hglbcdcl-1,Cluster 3,0,30.42
hgldgcbc-1,Cluster 3,0,39.61
hgldnjkg-1,Cluster 6,0,30.32
hfjdkoli-1,Cluster 3,0,52.48
hfipegpo-1,Cluster 5,0,172.17
hfiomicj-1,Cluster 7,0,47.91
hfiokdmj-1,Cluster 3,0,91.48
hfjfbdhc-1,Cluster 3,0,129.32
hfiojlbc-1,Cluster 3,0,50.41
hfjlfhmj-1,Cluster 1,0,51.59
hfjpbnjl-1,Cluster 3,0,183.07
hfkbdian-1,Cluster 3,0,69.29
hfjnbcbm-1,Cluster 3,0,47.63
hfkajdll-1,Cluster 6,0,88.19
hfkabcjl-1,Cluster 1,0,9.29
hfiilhed-1,Cluster 1,0,28.56
hfjhejfp-1,Cluster 5,0,24.12
hgkgdlaa-1,Cluster 5,0,130.60
hfgiijdb-1,Cluster 1,0,58.06
afhgndea-1,Cluster 7,0,60.14
hfidjpkc-1,Cluster 6,0,59.48
afhgkahp-1,Cluster 3,0,44.41
hfiefglj-1,Cluster 6,0,76.85
hfiehfeg-1,Cluster 7,0,25.05
hfglhjoj-1,Cluster 1,0,49.12
hfidedge-1,Cluster 7,0,67.48
hfgkpdkj-1,Cluster 1,0,31.66
hfglmljh-1,Cluster 3,0,98.63
hfgnfmdo-1,Cluster 7,0,22.63
ogdgfdee-1,Cluster 1,0,5.61
hfijmpfe-1,Cluster 7,0,39.30
hfikhfdn-1,Cluster 7,0,159.51
hfihcpij-1,Cluster 3,0,64.68
hgdamfnn-1,Cluster 5,0,47.92
ogdgmeol-1,Cluster 5,0,133.35
hfiodjdm-1,Cluster 1,0,39.73
hfjndffc-1,Cluster 1,0,33.36
hfjngapk-1,Cluster 6,0,171.93
hfipohcb-1,Cluster 5,0,33.29
hfioodkh-1,Cluster 3,0,69.32
hfjpbann-1,Cluster 3,0,42.29
hfjopohc-1,Cluster 1,0,28.66
hfjnnjoc-1,Cluster 3,0,52.69
hfgkonep-1,Cluster 7,0,109.00
hfglojdf-1,Cluster 1,0,32.01
hfgjaldf-1,Cluster 5,0,170.59
hfgiipeb-1,Cluster 3,0,53.21
hfgncdfb-1,Cluster 7,0,43.26
ogdfniac-1,Cluster 1,0,24.13
hfgpbkfj-1,Cluster 3,0,26.51
hfgkfpce-1,Cluster 3,0,70.86
hfgjpojj-1,Cluster 5,0,75.52
ogecmcbl-1,Cluster 1,0,43.74
hgkfgmcp-1,Cluster 1,0,20.32
hgdachob-1,Cluster 3,0,81.90
hgclkabb-1,Cluster 7,0,98.46
hgdcbofb-1,Cluster 7,0,67.73
hgdajmmh-1,Cluster 3,0,22.91
hfinjeak-1,Cluster 3,0,80.22
hfimkbac-1,Cluster 5,0,55.47
hfjabbmd-1,Cluster 1,0,64.34
hfjaalkh-1,Cluster 5,0,67.52
hfilcokn-1,Cluster 5,0,78.21
hfjadhal-1,Cluster 7,0,73.44
hfbgmkgk-1,Cluster 5,0,180.00
hfboojpe-1,Cluster 5,0,44.99
hfbfodno-1,Cluster 5,0,19.17
hfcbepjo-1,Cluster 5,0,143.62
hfclafhk-1,Cluster 5,0,115.66
hfcjpakl-1,Cluster 5,0,89.08
hfcmghmk-1,Cluster 3,0,35.50
hfcfdclh-1,Cluster 5,0,93.63
hfcfdggm-1,Cluster 5,0,34.14
hfckaonk-1,Cluster 1,0,39.61
hgkgjfeh-1,Cluster 3,0,78.78
hfcfccdk-1,Cluster 5,0,72.80
hfceopmb-1,Cluster 5,0,48.78
hfchoflf-1,Cluster 1,0,14.80
hfikildm-1,Cluster 3,0,87.01
hfbmiclg-1,Cluster 6,0,20.00
hfbieakl-1,Cluster 3,0,29.55
hfbnkemn-1,Cluster 3,0,48.10
hfblmgpd-1,Cluster 3,0,54.25
hfbknpbn-1,Cluster 3,0,19.14
hfbipibi-1,Cluster 6,0,67.33
hfbfkhhn-1,Cluster 5,0,108.33
hfbejdcc-1,Cluster 5,0,66.87
hfbclfkk-1,Cluster 5,0,83.52
hfbdhjdc-1,Cluster 3,0,62.13
hfbhpjmf-1,Cluster 5,0,73.23
hfcalgme-1,Cluster 3,0,100.96
hfbahljl-1,Cluster 5,0,79.11
hfccfihm-1,Cluster 5,0,72.03
hfcahdcj-1,Cluster 5,0,62.30
hfappdek-1,Cluster 1,0,40.65
hfcjoobg-1,Cluster 5,0,131.41
hfcdfgia-1,Cluster 5,0,83.18
hfcdhnib-1,Cluster 3,0,35.15
hgkcmbjo-1,Cluster 5,0,78.99
hfcdignm-1,Cluster 5,0,113.43
hgaocohi-1,Cluster 1,0,50.29
hgcfljdg-1,Cluster 1,0,86.03
hfbnpdho-1,Cluster 1,0,57.33
hgaoelpe-1,Cluster 5,0,79.18
hfbnlobo-1,Cluster 5,0,48.90
hfbdlnhk-1,Cluster 5,0,119.69
hfbnhiig-1,Cluster 5,0,111.09
hhkeaagf-1,Cluster 5,0,76.48
hfohmiie-1,Cluster 3,0,42.60
hjbjggma-1,Cluster 1,0,40.52
hheomdda-1,Cluster 6,0,26.66
hheoonmd-1,Cluster 6,0,58.57
hkhjgcek-1,Cluster 1,0,45.28
hkhgleoe-1,Cluster 5,0,64.34
hkhfggej-1,Cluster 3,0,66.65
hnkpoijl-1,Cluster 1,0,14.94
hkhblcji-1,Cluster 5,0,40.68
hjofidoc-1,Cluster 7,0,9.77
hjoejkfb-1,Cluster 6,0,66.77
hjoefffo-1,Cluster 3,0,15.57
hjogciie-1,Cluster 6,0,50.50
hjogdaln-1,Cluster 3,0,31.10
hjogkjpj-1,Cluster 1,0,17.35
hjohckpj-1,Cluster 1,0,29.06
hkgblmgj-1,Cluster 3,0,48.34
hkgdgklm-1,Cluster 5,0,122.48
hkgfccko-1,Cluster 1,0,51.84
hkhifmfd-1,Cluster 5,0,68.41
hkfplcdc-1,Cluster 5,0,179.41
hkhjhlei-1,Cluster 3,0,123.49
hkhnedop-1,Cluster 5,0,80.83
hkhapdfe-1,Cluster 5,0,84.45
hnlankli-1,Cluster 5,0,19.50
hnlbcjof-1,Cluster 5,0,88.24
hnfbakca-1,Cluster 5,0,21.34
hnfajplg-1,Cluster 5,0,111.35
hkhiehfd-1,Cluster 3,0,76.21
hjobincn-1,Cluster 1,0,25.67
hheogoha-1,Cluster 6,0,32.83
hjoimkmb-1,Cluster 6,0,73.86
hjnpfefl-1,Cluster 3,0,29.56
hjnoomlf-1,Cluster 5,0,181.11
hjobmdda-1,Cluster 7,0,13.33
hjoilgbb-1,Cluster 5,0,101.11
hjockbed-1,Cluster 5,0,126.92
hkfoebip-1,Cluster 7,0,48.88
hjodichk-1,Cluster 3,0,77.10
hkfpnppn-1,Cluster 5,0,128.54
hkfoncpe-1,Cluster 5,0,37.66
hhddjmkj-1,Cluster 5,0,46.18
afcillfh-1,Cluster 5,0,172.28
hjbalilm-1,Cluster 5,0,31.86
hhpmmmmg-1,Cluster 1,0,61.21
higojabk-1,Cluster 7,0,48.43
hhpncmli-1,Cluster 3,0,43.39
hihogihi-1,Cluster 7,0,17.92
hjbdcgbj-1,Cluster 5,0,33.11
hihnpepe-1,Cluster 1,0,65.54
hihnedfl-1,Cluster 5,0,37.10
hihnoakb-1,Cluster 3,0,19.66
higmgfkh-1,Cluster 6,0,45.45
hihacnma-1,Cluster 5,0,34.42
hjoikffi-1,Cluster 7,0,31.25
hihkopmp-1,Cluster 5,0,60.05
hjanifip-1,Cluster 1,0,25.39
hfmofjde-1,Cluster 3,0,44.23
hgkaliij-1,Cluster 3,0,92.89
hjajnpbd-1,Cluster 5,0,84.56
hhdheolh-1,Cluster 1,0,16.92
hjbagobl-1,Cluster 1,0,26.65
hjaggfep-1,Cluster 1,0,37.24
hjamjnpo-1,Cluster 3,0,17.08
hjaoknih-1,Cluster 3,0,9.41
hjaplkdj-1,Cluster 3,0,32.31
afbbcjcn-1,Cluster 1,0,38.49
hjafndej-1,Cluster 5,0,94.39
hjbcpahm-1,Cluster 5,0,27.63
hjaifmgh-1,Cluster 5,0,60.04
hjbihapf-1,Cluster 1,0,23.53
hglpneej-1,Cluster 5,0,55.91
hhobmlco-1,Cluster 1,0,8.40
hhobcjgg-1,Cluster 5,0,34.19
hhnocnnm-1,Unassigned,0,17.99
higoangf-1,Cluster 5,0,46.11
hjoihejc-1,Cluster 3,0,109.11
hgnjjhok-1,Cluster 1,0,34.37
hglpialf-1,Cluster 5,0,64.45
ogfhejjm-1,Cluster 3,0,142.06
hhocaofc-1,Cluster 5,0,28.59
hihndkij-1,Cluster 3,0,30.16
hihmhmad-1,Cluster 1,0,58.48
hjaidnla-1,Cluster 6,0,67.96
hhdghipd-1,Cluster 3,0,49.12
hhddgmoe-1,Cluster 1,0,12.79
hhdihobo-1,Cluster 3,0,32.74
hhdkhckp-1,Cluster 3,0,31.65
hhdjbdai-1,Cluster 1,0,25.83
hjahbokf-1,Cluster 5,0,64.70
hheimjac-1,Unassigned,0,14.49
hhdnhcmj-1,Cluster 3,0,67.86
hhdingkb-1,Cluster 3,0,40.86
hhdmaglc-1,Cluster 6,0,50.34
hjahmjkb-1,Cluster 5,0,70.87
hhnooabf-1,Cluster 7,0,31.98
hhemhagb-1,Cluster 1,0,110.32
hkghjdhh-1,Cluster 3,0,106.84
ogfnmpno-1,Cluster 1,0,123.80
hkfnjolm-1,Cluster 3,0,110.26
hkfphpbd-1,Cluster 5,0,51.17
hnlbdbdk-1,Cluster 1,0,39.40
hhfhppff-1,Cluster 1,0,10.90
hhfhmpjb-1,Cluster 6,0,31.83
hhnmabfk-1,Cluster 1,0,35.82
hhepaiob-1,Cluster 5,0,80.07
hhencail-1,Cluster 1,0,29.47
hhennipp-1,Cluster 5,0,21.95
hhnodand-1,Cluster 3,0,20.76
hhfhjemd-1,Cluster 1,0,29.71
hhfljepl-1,Cluster 3,0,145.40
hhffecoi-1,Cluster 3,0,15.70
hhfdadgl-1,Cluster 5,0,91.13
hhfhjcdn-1,Cluster 5,0,28.55
hhflplmi-1,Cluster 1,0,120.06
hhfnpehb-1,Cluster 1,0,39.46
hhfmodjn-1,Cluster 1,0,59.67
hkghbjlh-1,Cluster 5,0,129.42
hkfngmnh-1,Cluster 1,0,182.27
hnlagmjc-1,Cluster 5,0,38.59
hkhnclhp-1,Cluster 5,0,97.19
hkhojpkc-1,Cluster 1,0,55.56
hkhofoig-1,Cluster 5,0,58.85
hhfmcfbd-1,Cluster 1,0,22.15
hhnnjcek-1,Cluster 3,0,59.79
hhnniijk-1,Cluster 1,0,28.53
hhelcekc-1,Cluster 1,0,26.85
hhnneglb-1,Cluster 7,0,39.54
hhnnfggf-1,Cluster 1,0,18.00
hhekgedi-1,Cluster 3,0,48.65
hhekdgmh-1,Cluster 7,0,12.87
hhnmgfhg-1,Cluster 3,0,64.93
hhnmonbn-1,Cluster 1,0,32.28
hhfefojj-1,Cluster 5,0,68.87
hhfpamej-1,Cluster 5,0,140.25
hhofldah-1,Cluster 1,0,30.33
hjbfhobg-1,Cluster 3,0,41.38
hhpebfoo-1,Cluster 3,0,31.19
hiapfdam-1,Cluster 3,0,101.00
hibbfijf-1,Cluster 5,0,30.91
hgocimme-1,Cluster 3,0,76.28
hgodafpg-1,Cluster 3,0,84.75
hgociglh-1,Cluster 3,0,38.43
hgpkmmjh-1,Cluster 1,0,30.84
hgpklfbg-1,Cluster 1,0,50.21
afblbogf-1,Cluster 5,0,56.48
hgpiagki-1,Cluster 6,0,32.82
hhnppnbl-1,Cluster 1,0,35.39
hhohcfii-1,Cluster 5,0,30.49
hhoeeepo-1,Cluster 5,0,53.09
hhdlmmhp-1,Cluster 6,0,43.40
hhdnhfip-1,Cluster 3,0,53.16
hgmabmoj-1,Cluster 3,0,53.23
hhdghbjb-1,Cluster 1,0,22.16
hfmpdnbo-1,Cluster 3,0,25.54
hhecpkcm-1,Cluster 3,0,23.09
hgmbfgme-1,Cluster 3,0,22.92
hhedlihi-1,Cluster 3,0,76.12
hjamjfog-1,Cluster 1,0,15.71
hjakhkgf-1,Cluster 5,0,35.49
hjbdhnpj-1,Cluster 5,0,13.41
hglpbdhl-1,Cluster 1,0,15.23
hjbfimmh-1,Cluster 5,0,30.73
hgocgnag-1,Cluster 3,0,46.28
afbekcih-1,Cluster 1,0,34.97
hgocgecn-1,Cluster 3,0,43.77
hgobanfb-1,Cluster 3,0,41.56
hgnmgega-1,Cluster 3,0,22.09
hgpkkbbp-1,Cluster 3,0,40.99
hhoaaafm-1,Cluster 3,0,46.60
hhoaglpo-1,Cluster 1,0,20.37
hhohjiib-1,Cluster 5,0,37.07
hhoaeocd-1,Cluster 1,0,18.76
hgnmjdde-1,Cluster 3,0,18.29
hgpjiiac-1,Cluster 5,0,50.49
ogedkhch-1,Cluster 5,0,169.04
hhnpbjde-1,Cluster 1,0,31.69
hheendih-1,Cluster 5,0,8.20
hhefdfbc-1,Cluster 5,0,29.37
hjbjgdio-1,Cluster 3,0,26.24
hjalhbhi-1,Cluster 7,0,37.77
hjalhpng-1,Cluster 1,0,17.90
hjbjfjia-1,Cluster 3,0,41.02
hhdedpfi-1,Cluster 5,0,67.37
hfmlccjp-1,Cluster 3,0,22.43
hgloikhj-1,Cluster 5,0,52.41
hhpedndf-1,Cluster 5,0,32.80
hgnogboa-1,Cluster 3,0,26.73
hhpeahea-1,Cluster 5,0,29.69
hhgcmlij-1,Cluster 1,0,73.43
hkejgkoj-1,Cluster 5,0,155.26
hhfckodn-1,Cluster 5,0,100.58
hkiabimd-1,Cluster 5,0,57.69
hkhkigmf-1,Cluster 5,0,29.19
hkhpohoa-1,Cluster 1,0,37.76
hkhkejao-1,Cluster 1,0,95.21
hnklknpd-1,Cluster 5,0,41.59
hnkmdpbo-1,Cluster 5,0,82.54
hhffcheb-1,Cluster 5,0,83.96
hhejnjen-1,Cluster 1,0,68.63
hhfkifkp-1,Cluster 5,0,48.92
hkfnijog-1,Cluster 5,0,94.83
hhfkpghp-1,Cluster 1,0,14.18
hhffabka-1,Cluster 5,0,82.33
hkebdegk-1,Cluster 7,0,66.22
hkggapbc-1,Cluster 5,0,157.17
adedopkn-1,Cluster 5,0,33.52
hhfkcefp-1,Cluster 5,0,123.80
hkfmpgkf-1,Cluster 5,0,173.52
hkfngopk-1,Cluster 5,0,68.24
hkicalne-1,Cluster 1,0,36.34
hndcfobh-1,Cluster 5,0,66.55
hnknckda-1,Cluster 3,0,87.32
hnffidhh-1,Cluster 1,0,32.34
hnffiflg-1,Cluster 1,0,21.22
hkegfgbg-1,Cluster 5,0,181.44
hkegbecp-1,Cluster 5,0,158.05
hkemdhmm-1,Cluster 5,0,81.55
hhfbpeic-1,Cluster 1,0,36.74
hhfccbio-1,Cluster 5,0,71.12
hkeaongm-1,Cluster 5,0,146.66
hkhopdbp-1,Cluster 1,0,48.17
hkeccdfk-1,Cluster 3,0,38.63
hkdnpmgg-1,Cluster 3,0,152.56
hkeccgif-1,Cluster 7,0,72.03
hnknbpnd-1,Cluster 3,0,94.01
hnkkaahp-1,Cluster 5,0,99.97
adekmcii-1,Cluster 1,0,55.02
hnffinpc-1,Cluster 5,0,102.59
hlfmnpbp-1,Cluster 5,0,19.99
hnffgkkc-1,Cluster 1,0,28.72
hkedjaja-1,Cluster 5,0,58.86
hkeckfcj-1,Cluster 3,0,108.73
hkdmigph-1,Cluster 1,0,55.18
adekhghj-1,Cluster 1,0,47.06
hkicipkd-1,Cluster 5,0,51.49
hkdoljai-1,Cluster 7,0,11.47
hkdnocip-1,Cluster 5,0,38.64
hkdnende-1,Cluster 5,0,31.49
hkdmlkko-1,Cluster 7,0,41.08
hkhmafal-1,Cluster 5,0,65.73
hnddihpe-1,Cluster 5,0,46.88
hndaacna-1,Cluster 3,0,53.38
hnfbcaee-1,Cluster 3,0,79.61
hnffjpee-1,Cluster 1,0,35.53
hhgdhkoj-1,Cluster 6,0,95.20
hhgaogmf-1,Cluster 6,0,59.61
hhgbdkoo-1,Cluster 6,0,90.09
hhgcmkfh-1,Cluster 1,0,50.51
hhgedfbe-1,Cluster 3,0,83.41
hhgdmcek-1,Cluster 6,0,81.69
hhgalokm-1,Cluster 5,0,86.23
hkejnejl-1,Cluster 5,0,41.02
hkekglfe-1,Cluster 1,0,52.44
hkehmjec-1,Cluster 5,0,117.74
hkeghhdi-1,Cluster 5,0,171.68
hkehcpnp-1,Cluster 5,0,28.42
hkehbjem-1,Cluster 5,0,207.56
hkgjhebc-1,Cluster 6,0,101.65
hkgmflhc-1,Cluster 5,0,85.98
hkgmmjhi-1,Cluster 5,0,106.16
hkgljjfk-1,Cluster 5,0,81.49
hkcoiefj-1,Cluster 3,0,104.95
adegdakg-1,Cluster 1,0,49.17
hkicdfpe-1,Cluster 5,0,57.27
hkidejoj-1,Cluster 3,0,88.73
hkhmghee-1,Cluster 5,0,26.78
hkhmgnih-1,Cluster 1,0,59.97
hndbgeff-1,Cluster 5,0,72.66
hndbcaom-1,Cluster 5,0,65.66
hnepogkl-1,Cluster 3,0,70.11
hncojnkm-1,Cluster 5,0,67.90
afbgepol-1,Cluster 6,0,59.09
hhfadddg-1,Cluster 5,0,42.05
hheppmbl-1,Cluster 5,0,64.61
hhepjgbf-1,Cluster 5,0,54.57
hhepogad-1,Cluster 5,0,43.62
hhhfnepl-1,Cluster 5,0,82.17
afbgbehe-1,Cluster 5,0,32.96
hkeknann-1,Cluster 5,0,103.47
hhhfphlm-1,Cluster 5,0,81.34
hhhggnbl-1,Cluster 1,0,27.23
hkeeffmi-1,Cluster 5,0,157.40
hkgkmibo-1,Cluster 3,0,41.49
hhkdcpod-1,Cluster 3,0,19.94
afbempij-1,Cluster 6,0,41.57
hhkamefo-1,Cluster 7,0,25.18
hhogehkd-1,Cluster 3,0,25.77
